f,Om
1.2589254117941661e-05,7.11172638581748e-15
1.9952623149688786e-05,1.36522784560427e-14
3.1622776601683795e-05,3.0036774973720876e-14
5.011872336272725e-05,1.346135914651197e-13
7.943282347242822e-05,4.336440989170491e-13
0.00012589254117941674,9.081694104728659e-13
0.00019952623149688788,1.5386169912362555e-12
0.00031622776601683794,2.367754098379581e-12
0.0005011872336272725,3.4279133148108542e-12
0.0007943282347242822,4.7922248807060255e-12
0.0012589254117941675,6.71934002680307e-12
0.0019952623149688807,9.403238744620276e-12
0.0031622776601683794,1.2838871108734737e-11
0.005011872336272725,1.6733651945086318e-11
0.00794328234724282,1.827154932600489e-11
0.012589254117941675,1.6407594498849323e-11
0.01995262314968881,1.3181277699397466e-11
0.03162277660168379,7.466153824416626e-12
0.05011872336272725,5.631242769276024e-13
0.07943282347242822,1.3129652900052187e-14
0.12589254117941687,0.0
0.1995262314968879,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
