f,Om
1.2589254117941661e-05,1.1775064666395596e-15
1.9952623149688786e-05,4.600119511192883e-15
3.1622776601683795e-05,2.435963571113978e-14
5.0118723362727245e-05,1.0754124212785118e-13
7.943282347242821e-05,3.356329551552175e-13
0.00012589254117941674,7.689606041984308e-13
0.00019952623149688788,1.3980136249371984e-12
0.00031622776601683794,2.2371249161836603e-12
0.0005011872336272725,3.3457110510238045e-12
0.0007943282347242822,4.72650063690721e-12
0.0012589254117941675,6.598803948021494e-12
0.0019952623149688807,9.287808753479165e-12
0.0031622776601683794,1.2835860129588621e-11
0.005011872336272725,1.6731498205684895e-11
0.00794328234724282,1.8271519901437233e-11
0.012589254117941675,1.640758871670516e-11
0.019952623149688806,1.3181276470225052e-11
0.03162277660168379,7.466153676220148e-12
0.05011872336272725,5.63124277214409e-13
0.07943282347242821,1.3129652861934708e-14
0.12589254117941687,0.0
0.19952623149688786,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
